Date,SID/Type,Method,Inhibition,Cuv Temp,Flag,逐小时气温 (°C),天气状况,风向风力,日最高温,日最低温,相对湿度,"line1_inflow_flow
（1号线路进水流量）",line2_inflow_flow（2号线路进水流量）,line3_inflow_flow（3号线路进水流量）,turntable1_tank_temperature_t1（转盘1水箱温度计T1）,turntable2_tank_temperature_t2（转盘2水箱温度计T2）,turntable3_tank_temperature_t3（转盘3水箱温度计T3）,turntable1_frequency_feedback（转盘1频率反馈）,turntable2_frequency_feedback（转盘2频率反馈）,turntable3_frequency_feedback（转盘3频率反馈）,turntable1_run_time（转盘1已运行时间）,turntable2_run_time（转盘2已运行时间）,turntable3_run_time（转盘3已运行时间）,watersupply1_totalflow（供水1累计流量）,watersupply2_totalflow（供水2累计流量）,watersupply3_totalflow（供水3累计流量）,total_inflow_ammonia（总进水氨氮）,total_inflow_nitrate（总进水硝氮）,total_inflow_ph（总进水pH）,total_outflow_ammonia（总出水氨氮）,total_outflow_nitrate（总出水硝氮）,total_outflow_ph（总出水pH）,turntable1_out_ammonia（转盘水箱1出水氨氮）,turntable1_out_nitrate（转盘水箱1出水硝氮）,turntable1_out_ph（转盘水箱1出水pH）,turntable2_out_ammonia（转盘水箱2出水氨氮）,turntable2_out_nitrate（转盘水箱2出水硝氮）,turntable2_out_ph（转盘水箱2出水pH）,turntable3_out_ammonia（转盘水箱3出水氨氮）,turntable3_out_nitrate（转盘水箱3出水硝氮）,turntable3_out_ph（转盘水箱3出水pH）,outflow_inhibition_rate（出水抑制率）,inflow_inhibition_rate（进水抑制率）,box1_toxicity（1箱毒性）,box2_toxicity（2箱毒性）,box3_toxicity（3箱毒性）,总进水温度,1箱出水温度,2箱出水温度,MBR溶解氧,MBR水箱温度,MBR跨膜压差,风机运行状态,SID
2025-12-13 17:00:00,Sample1,总进水毒性,0.0,24.0,,7,阴,东北风 2级,9,2,0.7,0.38,0.37,0.61,18.5,18.5,18.5,50.0,50.0,50.0,,,,80.0,83.0,162.0,0.58,8.57,6.07,0.2,11.48,5.98,,9.64,6.15,0.3,14.04,6.13,0.3,9.61,6.27,,,,,,,,,,,,,
2025-12-13 17:10:00,Sample2,水箱1毒性,4.221796,24.3,,7,阴,东北风 2级,9,2,0.7,0.36,0.38,0.64,18.5,18.6,18.5,50.0,50.0,50.0,,,,80.0,83.0,163.0,0.57,8.52,6.09,0.2,11.37,5.97,,9.57,6.13,0.3,13.99,6.14,0.3,9.55,6.27,,,,,,,,,,,,,
2025-12-13 17:20:00,Sample1,总进水毒性,6.404273,24.6,,7,阴,东北风 2级,9,2,0.7,0.37,0.37,0.62,18.5,18.6,18.5,50.0,50.0,50.0,,,,80.0,83.0,163.0,0.57,8.53,6.07,0.2,11.31,5.97,,9.54,6.13,0.3,13.88,6.13,0.3,9.44,6.25,,,,,,,,,,,,,
2025-12-13 17:30:00,Sample2,水箱2毒性,-1.466945,24.4,,7,阴,东北风 2级,9,2,0.7,0.36,0.38,0.62,18.5,18.5,18.5,50.0,50.0,50.0,,,,81.0,83.0,163.0,0.57,8.52,6.07,0.2,11.36,6.0,,9.63,6.13,0.3,14.0,6.14,0.3,9.49,6.25,,,,,,,,,,,,,
2025-12-14 14:20:00,Sample1,总进水毒性,5.333874,24.0,,8,晴,北风 2级,8,0,0.4,0.36,0.37,0.77,16.6,16.9,17.4,50.0,50.0,50.0,,,,81.0,83.0,163.0,0.54,9.21,6.11,0.2,12.69,6.04,,9.86,6.19,0.26,14.33,6.18,0.3,9.98,6.29,,,,,,,,,,,,,
2025-12-14 14:30:00,Sample2,水箱2毒性,11.321006,24.6,,8,晴,北风 2级,8,0,0.4,0.35,0.36,0.69,18.0,18.1,18.2,50.0,50.0,50.0,,,,81.0,83.0,163.0,0.54,8.89,6.09,0.2,12.51,6.08,,9.37,6.13,0.28,13.82,6.14,0.3,9.87,6.3,,,,,,,,,,,,,
2025-12-14 14:40:00,Sample1,总进水毒性,-5.737758,24.1,,8,晴,北风 2级,8,0,0.4,0.35,0.37,0.66,18.4,18.4,18.3,50.0,50.0,50.0,,,,81.0,83.0,163.0,0.54,8.57,6.08,0.2,12.3,6.05,,9.43,6.15,0.29,13.71,6.14,0.3,9.77,6.3,,,,,,,,,,,,,
2025-12-14 14:50:00,Sample2,水箱3毒性,3.225932,24.0,,8,晴,北风 2级,8,0,0.4,0.35,0.37,0.66,18.4,18.5,18.4,50.0,50.0,50.0,,,,81.0,83.0,163.0,0.54,8.53,6.03,0.2,12.02,6.04,,9.37,6.14,0.29,13.82,6.14,0.3,9.5,6.28,,,,,,,,,,,,,
2025-12-14 15:00:00,Sample1,总进水毒性,8.298738,24.6,,7,晴,北风 2级,8,0,0.42,0.35,0.37,0.65,18.4,18.5,18.4,50.0,50.0,50.0,,,,81.0,84.0,164.0,0.54,8.42,6.05,0.2,11.96,6.01,,9.43,6.14,0.29,14.04,6.13,0.3,9.49,6.31,,,,,,,,,,,,,
2025-12-14 15:10:00,Sample2,水箱1毒性,12.245165,24.7,,7,晴,北风 2级,8,0,0.42,0.35,0.36,0.65,18.4,18.5,18.4,50.0,50.0,50.0,,,,81.0,84.0,164.0,0.55,8.42,6.05,0.2,11.91,6.02,,9.63,6.14,0.29,14.2,6.13,0.4,9.38,6.29,,,,,,,,,,,,,
2025-12-14 15:20:00,Sample1,总进水毒性,1.673364,24.1,,7,晴,北风 2级,8,0,0.42,0.35,0.37,0.63,18.5,18.5,18.4,50.0,50.0,50.0,,,,81.0,84.0,164.0,0.55,8.25,6.04,0.2,11.91,5.98,,9.79,6.15,0.29,14.32,6.15,0.4,9.34,6.26,,,,,,,,,,,,,
2025-12-14 15:30:00,Sample2,水箱2毒性,5.084607,24.1,,7,晴,北风 2级,8,0,0.42,0.34,0.36,0.65,18.5,18.5,18.4,50.0,50.0,50.0,,,,81.0,84.0,164.0,0.55,8.21,6.06,0.3,11.86,5.99,,9.75,6.14,0.29,14.32,6.13,0.3,9.33,6.28,,,,,,,,,,,,,
2025-12-14 15:40:00,Sample1,总进水毒性,4.877913,24.3,,7,晴,北风 2级,8,0,0.42,0.34,0.36,0.65,18.5,18.5,18.4,50.0,50.0,50.0,,,,81.0,84.0,164.0,0.55,8.15,6.05,0.3,11.75,5.99,,9.63,6.15,0.29,14.32,6.15,0.3,9.28,6.27,,,,,,,,,,,,,
2025-12-14 15:50:00,Sample2,水箱3毒性,12.194786,24.6,,7,晴,北风 2级,8,0,0.42,0.35,0.37,0.67,18.5,18.5,18.4,50.0,50.0,50.0,,,,81.0,84.0,164.0,0.55,8.1,6.05,0.3,11.81,5.99,,9.92,6.13,0.29,14.54,6.13,0.3,9.34,6.28,,,,,,,,,,,,,
2025-12-14 16:00:00,Sample1,总进水毒性,4.999857,24.4,,6,晴,北风 2级,8,0,0.45,0.34,0.37,0.64,18.5,18.5,18.4,50.0,50.0,50.0,,,,81.0,84.0,164.0,0.55,8.11,6.05,0.3,11.63,5.98,,9.91,6.14,0.29,14.49,6.13,0.3,9.34,6.28,,,,,,,,,,,,,
2025-12-14 16:10:00,Sample2,水箱1毒性,4.166324,24.1,,6,晴,北风 2级,8,0,0.45,0.35,0.37,0.63,18.5,18.5,18.4,50.0,50.0,50.0,,,,81.0,84.0,164.0,0.55,8.06,6.06,0.3,11.47,5.98,,9.84,6.15,0.29,14.49,6.16,0.3,9.34,6.26,,,,,,,,,,,,,
2025-12-14 16:20:00,Sample1,总进水毒性,7.048023,24.4,,6,晴,北风 2级,8,0,0.45,0.34,0.36,0.65,18.5,18.5,18.4,50.0,50.0,50.0,,,,81.0,84.0,164.0,0.55,8.06,6.04,0.3,11.42,5.99,,9.79,6.13,0.29,14.43,6.18,0.3,9.33,6.29,,,,,,,,,,,,,
2025-12-14 16:30:00,Sample2,水箱2毒性,-5.555379,24.6,,6,晴,北风 2级,8,0,0.45,0.35,0.36,0.65,18.5,18.5,18.4,50.0,50.0,50.0,,,,81.0,84.0,164.0,0.55,7.97,6.06,0.3,11.37,5.99,,9.9,6.17,0.3,14.49,6.18,0.3,9.32,6.29,,,,,,,,,,,,,
2025-12-14 16:40:00,Sample1,总进水毒性,5.429714,24.3,,6,晴,北风 2级,8,0,0.45,0.35,0.36,0.65,18.5,18.5,18.4,50.0,50.0,50.0,,,,82.0,84.0,165.0,0.55,7.91,6.06,0.3,11.25,5.99,,9.96,6.18,0.29,14.5,6.18,0.3,9.34,6.29,,,,,,,,,,,,,
2025-12-14 16:50:00,Sample2,水箱3毒性,14.937338,24.0,,6,晴,北风 2级,8,0,0.45,0.35,0.37,0.64,18.5,18.5,18.4,50.0,50.0,50.0,,,,82.0,84.0,165.0,0.55,7.91,6.06,0.3,11.2,5.99,,9.89,6.19,0.29,14.5,6.17,0.3,9.28,6.27,,,,,,,,,,,,,
2025-12-14 17:00:00,Sample1,总进水毒性,4.504855,24.1,,5,晴,北风 2级,8,0,0.5,0.34,0.36,0.65,18.5,18.5,18.4,50.0,50.0,50.0,,,,82.0,84.0,165.0,0.55,7.86,6.05,0.3,11.2,5.98,,9.8,6.13,0.29,14.26,6.17,0.3,9.28,6.27,,,,,,,,,,,,,
2025-12-14 17:10:00,Sample2,水箱1毒性,9.008979,24.5,,5,晴,北风 2级,8,0,0.5,0.35,0.37,0.66,18.5,18.5,18.4,50.0,50.0,50.0,,,,82.0,84.0,165.0,0.55,7.8,6.06,0.3,11.09,5.97,,9.79,6.15,0.29,14.32,6.16,0.3,9.22,6.28,,,,,,,,,,,,,
2025-12-14 17:20:00,Sample1,总进水毒性,4.545091,24.7,,5,晴,北风 2级,8,0,0.5,0.36,0.36,0.64,18.4,18.5,18.4,50.0,50.0,50.0,,,,82.0,84.0,165.0,0.55,7.74,6.05,0.3,11.03,6.0,,9.84,6.15,0.29,14.31,6.15,0.3,9.22,6.25,,,,,,,,,,,,,
2025-12-14 17:30:00,Sample2,水箱2毒性,12.605338,24.1,,5,晴,北风 2级,8,0,0.5,0.35,0.37,0.65,18.4,18.5,18.4,50.0,50.0,50.0,,,,82.0,84.0,165.0,0.55,7.77,6.06,0.3,10.98,6.0,,9.81,6.16,0.29,14.32,6.15,0.3,9.18,6.25,,,,,,,,,,,,,
2025-12-14 17:40:00,Sample1,总进水毒性,8.40332,24.0,,5,晴,北风 2级,8,0,0.5,0.35,0.38,0.62,18.4,18.5,18.4,50.0,50.0,50.0,,,,82.0,85.0,165.0,0.55,7.72,6.06,0.3,10.98,6.0,,9.63,6.14,0.29,14.21,6.18,0.3,9.07,6.27,,,,,,,,,,,,,
2025-12-14 17:50:00,Sample2,水箱3毒性,8.928534,24.4,,5,晴,北风 2级,8,0,0.5,0.35,0.36,0.66,18.4,18.5,18.4,50.0,50.0,50.0,,,,82.0,85.0,165.0,0.55,7.72,6.04,0.3,10.93,5.98,,9.63,6.14,0.29,14.21,6.18,0.3,9.07,6.26,,,,,,,,,,,,,
2025-12-14 18:00:00,Sample1,总进水毒性,8.333844,24.7,,4,晴,偏北风 1级,8,0,0.55,0.35,0.37,0.63,18.4,18.5,18.3,50.0,50.0,50.0,,,,82.0,85.0,165.0,0.55,7.66,6.06,0.3,10.81,5.98,,9.53,6.13,0.29,14.15,6.17,0.3,9.12,6.31,,,,,,,,,,,,,
2025-12-14 18:10:00,Sample2,水箱1毒性,-1.913564,24.4,,4,晴,偏北风 1级,8,0,0.55,0.35,0.37,0.62,18.4,18.5,18.3,50.0,50.0,50.0,,,,82.0,85.0,166.0,0.55,7.57,6.06,0.3,10.76,5.97,,9.63,6.18,0.29,14.05,6.18,0.3,8.96,6.31,,,,,,,,,,,,,
2025-12-14 18:20:00,Sample1,总进水毒性,6.421372,24.0,,4,晴,偏北风 1级,8,0,0.55,0.35,0.36,0.64,18.4,18.5,18.3,50.0,50.0,50.0,,,,82.0,85.0,166.0,0.55,7.57,6.05,0.3,10.76,5.99,,9.58,6.17,0.29,13.99,6.17,0.3,9.01,6.31,,,,,,,,,,,,,
2025-12-14 18:30:00,Sample2,水箱2毒性,8.531301,24.0,,4,晴,偏北风 1级,8,0,0.55,0.35,0.35,0.66,18.4,18.4,18.3,50.0,50.0,50.0,,,,82.0,85.0,166.0,0.54,7.55,6.09,0.3,10.71,5.98,,9.54,6.16,0.29,14.04,6.17,0.3,9.01,6.28,,,,,,,,,,,,,
2025-12-14 18:40:00,Sample1,总进水毒性,12.380823,24.5,,4,晴,偏北风 1级,8,0,0.55,0.34,0.37,0.63,18.4,18.4,18.3,50.0,50.0,50.0,,,,82.0,85.0,166.0,0.55,7.6,6.06,0.3,10.71,5.98,,9.48,6.16,0.29,13.99,6.18,0.3,9.01,6.3,,,,,,,,,,,,,
2025-12-14 18:50:00,Sample2,水箱3毒性,1.90445,24.6,,4,晴,偏北风 1级,8,0,0.55,0.35,0.37,0.61,18.4,18.4,18.3,50.0,50.0,50.0,,,,82.0,85.0,166.0,0.54,7.55,6.09,0.3,10.66,5.99,,9.43,6.17,0.29,13.82,6.16,0.3,8.91,6.29,,,,,,,,,,,,,
2025-12-14 19:00:00,Sample1,总进水毒性,6.666712,24.3,,3,晴,偏北风 1级,8,0,0.6,0.35,0.37,0.63,18.4,18.4,18.3,50.0,50.0,50.0,,,,82.0,85.0,166.0,0.55,7.52,6.06,0.3,10.6,5.97,,9.21,6.14,0.29,13.87,6.17,0.3,8.9,6.27,,,,,,,,,,,,,
2025-12-14 19:10:00,Sample2,水箱1毒性,11.607742,23.9,,3,晴,偏北风 1级,8,0,0.6,0.35,0.36,0.63,18.4,18.4,18.3,50.0,50.0,50.0,,,,82.0,85.0,166.0,0.55,7.46,6.06,0.3,10.61,5.97,,9.16,6.15,0.29,13.71,6.19,0.3,8.85,6.27,,,,,,,,,,,,,
2025-12-14 19:20:00,Sample1,总进水毒性,9.910094,24.2,,3,晴,偏北风 1级,8,0,0.6,0.34,0.37,0.62,18.4,18.4,18.3,50.0,50.0,50.0,,,,82.0,85.0,166.0,0.55,7.46,6.04,0.3,10.55,6.0,,9.37,6.14,0.29,13.65,6.19,0.3,8.8,6.27,,,,,,,,,,,,,
2025-12-14 19:30:00,Sample2,水箱2毒性,5.381005,24.6,,3,晴,偏北风 1级,8,0,0.6,0.36,0.37,0.64,18.4,18.4,18.3,50.0,50.0,50.0,,,,83.0,85.0,166.0,0.55,7.52,6.04,0.3,10.55,5.95,,9.27,6.15,0.29,13.71,6.17,0.3,8.69,6.28,,,,,,,,,,,,,
2025-12-14 19:40:00,Sample1,总进水毒性,4.504855,24.4,,3,晴,偏北风 1级,8,0,0.6,0.34,0.36,0.62,18.4,18.4,18.3,50.0,50.0,50.0,,,,83.0,85.0,167.0,0.55,7.52,6.05,0.3,10.55,5.99,,9.26,6.15,0.29,13.65,6.15,0.3,8.85,6.26,,,,,,,,,,,,,
2025-12-14 19:50:00,Sample2,水箱3毒性,9.433983,23.9,,3,晴,偏北风 1级,8,0,0.6,0.35,0.37,0.62,18.3,18.4,18.3,50.0,50.0,50.0,,,,83.0,85.0,167.0,0.55,7.49,6.05,0.3,10.61,5.97,,9.21,6.15,0.29,13.71,6.15,0.3,8.86,6.26,,,,,,,,,,,,,
2025-12-14 20:00:00,Sample1,总进水毒性,7.767241,24.2,,2,晴,静风,8,0,0.65,0.36,0.36,0.64,18.3,18.4,18.3,50.0,50.0,50.0,,,,83.0,85.0,167.0,0.55,7.52,6.06,0.3,10.6,6.0,,9.26,6.13,0.29,13.71,6.14,0.3,8.86,6.27,,,,,,,,,,,,,
2025-12-14 20:10:00,Sample2,水箱1毒性,15.238653,24.6,,2,晴,静风,8,0,0.65,0.35,0.37,0.62,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,85.0,167.0,0.54,7.55,6.06,0.3,10.6,5.99,,9.11,6.15,0.29,13.71,6.14,0.3,8.91,6.28,,,,,,,,,,,,,
2025-12-14 20:20:00,Sample1,总进水毒性,10.000007,24.4,,2,晴,静风,8,0,0.65,0.32,0.36,0.66,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,85.0,167.0,0.54,7.55,6.04,0.3,10.6,5.98,,9.27,6.14,0.28,13.71,6.16,0.3,8.85,6.26,,,,,,,,,,,,,
2025-12-14 20:30:00,Sample2,水箱2毒性,3.941042,23.9,,2,晴,静风,8,0,0.65,0.36,0.37,0.62,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,167.0,0.55,7.57,6.04,0.3,10.6,5.98,,9.17,6.14,0.29,13.71,6.14,0.3,8.86,6.27,,,,,,,,,,,,,
2025-12-14 20:40:00,Sample1,总进水毒性,6.542126,24.1,,2,晴,静风,8,0,0.65,0.35,0.37,0.64,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,167.0,0.55,7.54,6.06,0.3,10.6,5.97,,9.11,6.15,0.28,13.71,6.13,0.3,8.87,6.25,,,,,,,,,,,,,
2025-12-14 20:50:00,Sample2,水箱3毒性,8.928534,24.6,,2,晴,静风,8,0,0.65,0.36,0.37,0.62,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,167.0,0.55,7.6,6.06,0.3,10.6,5.96,,9.15,6.13,0.28,13.71,6.16,0.3,8.86,6.28,,,,,,,,,,,,,
2025-12-14 21:00:00,Sample1,总进水毒性,11.659078,24.4,,2,晴,静风,8,0,0.7,0.36,0.38,0.63,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,167.0,0.55,7.6,6.05,0.3,10.6,5.94,,9.15,6.14,0.28,13.65,6.15,0.3,8.81,6.28,,,,,,,,,,,,,
2025-12-14 21:10:00,Sample2,水箱1毒性,8.450482,24.0,,2,晴,静风,8,0,0.7,0.36,0.36,0.65,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,167.0,0.55,7.6,6.05,0.3,10.66,5.96,,9.05,6.15,0.28,13.66,6.13,0.3,8.86,6.28,,,,,,,,,,,,,
2025-12-14 21:20:00,Sample1,总进水毒性,0.966427,24.4,,2,晴,静风,8,0,0.7,0.33,0.37,0.65,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,168.0,0.55,7.6,6.06,0.3,10.66,5.94,,8.94,6.14,0.28,13.65,6.15,0.3,8.86,6.27,,,,,,,,,,,,,
2025-12-14 21:30:00,Sample2,水箱2毒性,-1.942228,24.6,,2,晴,静风,8,0,0.7,0.36,0.36,0.64,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,168.0,0.55,7.6,6.04,0.3,10.65,5.94,,8.99,6.15,0.29,13.65,6.14,0.3,8.86,6.28,,,,,,,,,,,,,
2025-12-14 21:40:00,Sample1,总进水毒性,13.333218,24.4,,2,晴,静风,8,0,0.7,0.35,0.37,0.64,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,168.0,0.55,7.63,6.04,0.3,10.65,5.96,,9.0,6.13,0.29,13.6,6.14,0.3,8.85,6.28,,,,,,,,,,,,,
2025-12-14 21:50:00,Sample2,水箱3毒性,7.106655,23.9,,2,晴,静风,8,0,0.7,0.34,0.36,0.64,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,168.0,0.55,7.66,6.05,0.3,10.71,5.95,,8.94,6.1,0.29,13.65,6.13,0.3,8.95,6.26,,,,,,,,,,,,,
2025-12-14 22:00:00,Sample1,总进水毒性,8.490353,24.0,,1,晴,静风,8,0,0.72,0.33,0.37,0.64,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,168.0,0.55,7.72,6.04,0.3,10.71,5.96,,9.1,6.1,0.28,13.65,6.14,0.3,8.91,6.26,,,,,,,,,,,,,
2025-12-14 22:10:00,Sample2,水箱1毒性,5.796933,24.5,,1,晴,静风,8,0,0.72,0.35,0.36,0.66,18.3,18.3,18.2,50.0,50.0,50.0,,,,83.0,86.0,168.0,0.55,7.77,6.05,0.3,10.76,5.96,,9.15,6.1,0.28,13.71,6.13,0.3,9.02,6.27,,,,,,,,,,,,,
2025-12-14 22:20:00,Sample1,总进水毒性,10.476374,24.5,,1,晴,静风,8,0,0.72,0.35,0.36,0.63,18.3,18.3,18.2,50.0,50.0,50.0,,,,84.0,86.0,168.0,0.55,7.8,6.06,0.3,10.82,5.94,,9.17,6.11,0.29,13.77,6.13,0.3,9.01,6.26,,,,,,,,,,,,,
2025-12-14 22:30:00,Sample2,水箱2毒性,2.884522,24.2,,1,晴,静风,8,0,0.72,0.35,0.37,0.64,18.3,18.3,18.2,50.0,50.0,50.0,,,,84.0,86.0,168.0,0.55,7.8,6.05,0.3,10.93,5.95,,9.11,6.1,0.29,13.76,6.14,0.3,9.0,6.26,,,,,,,,,,,,,
2025-12-14 22:40:00,Sample1,总进水毒性,2.777707,24.0,,1,晴,静风,8,0,0.72,0.37,0.37,0.64,18.2,18.3,18.1,50.0,50.0,50.0,,,,84.0,86.0,168.0,0.55,7.86,6.05,0.3,10.93,5.94,,9.15,6.12,0.29,13.82,6.15,0.3,9.07,6.27,,,,,,,,,,,,,
2025-12-14 22:50:00,Sample2,水箱3毒性,14.018302,24.5,,1,晴,静风,8,0,0.72,0.32,0.38,0.62,18.2,18.2,18.1,50.0,50.0,50.0,,,,84.0,86.0,169.0,0.55,7.91,6.04,0.3,10.98,5.97,,9.37,6.15,0.29,13.94,6.15,0.3,9.12,6.26,,,,,,,,,,,,,
2025-12-14 23:00:00,Sample1,总进水毒性,6.796195,24.3,,1,晴,静风,8,0,0.75,0.34,0.36,0.67,18.2,18.2,18.1,50.0,50.0,50.0,,,,84.0,86.0,169.0,0.55,7.91,6.04,0.3,11.04,5.94,,9.17,6.15,0.29,13.99,6.14,0.3,9.17,6.26,,,,,,,,,,,,,
2025-12-14 23:10:00,Sample2,水箱1毒性,2.072202,24.0,,1,晴,静风,8,0,0.75,0.27,0.37,0.66,18.2,18.2,18.1,50.0,50.0,50.0,,,,84.0,87.0,169.0,0.55,7.97,6.05,0.3,11.09,5.94,,9.36,6.14,0.29,14.04,6.14,0.3,9.23,6.27,,,,,,,,,,,,,
2025-12-14 23:20:00,Sample1,总进水毒性,4.232974,24.1,,1,晴,静风,8,0,0.75,0.36,0.36,0.65,18.2,18.2,18.1,50.0,50.0,50.0,,,,84.0,87.0,169.0,0.55,8.05,6.05,0.3,11.09,5.94,,9.43,6.13,0.29,14.1,6.15,0.3,9.23,6.25,,,,,,,,,,,,,
2025-12-14 23:30:00,Sample2,水箱2毒性,18.367619,24.6,,1,晴,静风,8,0,0.75,0.32,0.37,0.63,18.2,18.2,18.1,50.0,50.0,50.0,,,,84.0,87.0,169.0,0.55,8.1,6.06,0.3,11.2,5.95,,9.43,6.14,0.29,14.22,6.14,0.3,9.33,6.25,,,,,,,,,,,,,
2025-12-14 23:40:00,Sample1,总进水毒性,10.416685,24.3,,1,晴,静风,8,0,0.75,0.36,0.38,0.64,18.2,18.2,18.1,50.0,50.0,50.0,,,,84.0,87.0,169.0,0.55,8.16,6.04,0.3,11.25,5.94,,9.73,6.14,0.29,14.14,6.15,0.3,9.33,6.27,,,,,,,,,,,,,
2025-12-14 23:50:00,Sample2,水箱3毒性,9.091435,23.9,,1,晴,静风,8,0,0.75,0.36,0.36,0.63,18.2,18.2,18.1,50.0,50.0,50.0,,,,84.0,87.0,169.0,0.55,8.21,6.04,0.3,11.37,5.94,,9.69,6.13,0.29,14.27,6.13,0.3,9.39,6.26,,,,,,,,,,,,,
2025-12-15 00:00:00,Sample1,总进水毒性,0.0,24.4,,1,晴,静风,13,-2,0.75,0.33,0.36,0.63,18.2,18.2,18.1,0.33,0.36,0.63,,,,84.0,87.0,169.0,0.55,8.26,6.05,0.3,11.42,5.95,362.18,9.59,6.15,0.29,14.32,6.13,0.3,9.44,6.25,,,,,,,,,,,,,
2025-12-15 00:10:00,Sample2,水箱1毒性,12.935228,24.6,,1,晴,静风,13,-2,0.75,0.34,0.37,0.63,18.2,18.2,18.1,0.34,0.37,0.63,,,,84.0,87.0,169.0,0.56,8.25,6.04,0.3,11.47,5.95,362.75,9.58,6.14,0.29,14.5,6.15,0.3,9.44,6.26,,,,,,,,,,,,,
2025-12-15 00:20:00,Sample1,总进水毒性,3.98026,24.1,,1,晴,静风,13,-2,0.75,0.33,0.37,0.62,18.2,18.2,18.1,0.33,0.37,0.62,,,,84.0,87.0,169.0,0.56,8.43,6.06,0.3,11.58,5.95,361.03,9.79,6.13,0.29,14.49,6.14,0.3,9.61,6.26,,,,,,,,,,,,,
2025-12-15 00:30:00,Sample2,水箱2毒性,10.731878,23.9,,1,晴,静风,13,-2,0.75,0.34,0.36,0.61,18.2,18.2,18.1,0.34,0.36,0.61,,,,84.0,87.0,170.0,0.56,8.47,6.05,0.3,11.63,5.96,358.74,9.92,6.15,0.29,14.66,6.13,0.3,9.66,6.28,,,,,,,,,,,,,
2025-12-15 00:40:00,Sample1,总进水毒性,0.0,24.1,,1,晴,静风,13,-2,0.75,0.33,0.37,0.66,18.2,18.2,18.1,0.33,0.37,0.66,,,,84.0,87.0,170.0,0.56,8.53,6.04,0.3,11.74,5.97,362.75,9.86,6.15,0.29,14.65,6.15,0.2,9.71,6.27,,,,,,,,,,,,,
2025-12-15 00:50:00,Sample2,水箱3毒性,9.230497,24.6,,1,晴,静风,13,-2,0.75,0.36,0.37,0.65,18.2,18.2,18.1,0.36,0.37,0.65,,,,84.0,87.0,170.0,0.56,8.57,6.04,0.3,11.8,5.95,358.74,9.95,6.15,0.29,14.71,6.13,0.2,9.87,6.26,,,,,,,,,,,,,
2025-12-15 01:00:00,Sample1,总进水毒性,10.63828,24.4,,0,晴,静风,13,-2,0.78,0.36,0.36,0.64,18.2,18.2,18.1,0.36,0.36,0.64,,,,84.0,87.0,170.0,0.56,8.57,6.05,0.3,11.85,5.95,363.33,10.02,6.15,0.29,14.71,6.16,0.2,9.82,6.28,,,,,,,,,,,,,
2025-12-15 01:10:00,Sample2,水箱1毒性,17.258892,24.0,,0,晴,静风,13,-2,0.78,0.35,0.37,0.64,18.2,18.2,18.1,0.35,0.37,0.64,,,,84.0,87.0,170.0,0.56,8.74,6.05,0.3,11.97,5.94,361.03,10.07,6.13,0.29,14.83,6.14,0.3,9.98,6.25,,,,,,,,,,,,,
2025-12-15 01:20:00,Sample1,总进水毒性,21.781803,24.1,,0,晴,静风,13,-2,0.78,0.36,0.37,0.62,18.2,18.2,18.1,0.36,0.37,0.62,,,,85.0,87.0,170.0,0.56,8.73,6.05,0.3,12.01,5.96,361.03,10.18,6.13,0.29,14.88,6.13,0.3,10.05,6.27,,,,,,,,,,,,,
2025-12-15 01:30:00,Sample2,水箱2毒性,11.39837,24.6,,0,晴,静风,13,-2,0.78,0.35,0.37,0.63,18.2,18.2,18.1,0.35,0.37,0.63,,,,85.0,87.0,170.0,0.56,8.73,6.06,0.3,12.07,5.96,364.49,10.07,6.14,0.29,15.0,6.13,0.3,10.03,6.25,,,,,,,,,,,,,
2025-12-15 01:40:00,Sample1,总进水毒性,18.089987,24.3,,0,晴,静风,13,-2,0.78,0.34,0.36,0.64,18.2,18.2,18.1,0.34,0.36,0.64,,,,85.0,87.0,170.0,0.56,8.74,6.04,0.3,12.07,5.97,363.91,10.01,6.14,0.29,14.94,6.15,0.3,10.03,6.26,,,,,,,,,,,,,
2025-12-15 01:50:00,Sample2,水箱3毒性,4.188632,23.9,,0,晴,静风,13,-2,0.78,0.36,0.37,0.63,18.2,18.2,18.1,0.36,0.37,0.63,,,,85.0,88.0,170.0,0.56,8.68,6.05,0.3,12.01,5.94,362.18,10.01,6.14,0.29,14.88,6.13,0.3,10.03,6.26,,,,,,,,,,,,,
